url,label
https://m3t4m4sk-portal.rest/reset-password,1
http://72.184.103.102/coinbase/secure-gateway,1
http://secure-login.hbl.account-update.zip/sync-wallet?token=381660,1
https://w3llsf4rg0-portal.info/withdraw-funds,1
http://73.69.212.240/bisp/unlock-card,1
https://s4d4p4y-portal.online/otp-validation,1
https://bankofamerica-verify-security.club/auth-session,1
https://netflix-verify-security.info/secure-gateway,1
https://c0inb4s3-portal.tk/secure-gateway,1
http://41.115.173.225/hec/withdraw-funds,1
https://pta-verify-security.surf/claim-reward,1
https://portal-instagram.com.gq/auth?redirect=https://instagram.com,1
https://portal-hbl.com.info/auth?redirect=https://hbl.com,1
https://ch4s3-portal.cf/dispute-resolution,1
http://145.216.215.82/facebook/2fa-verification,1
https://portal-netflix.com.tk/auth?redirect=https://netflix.com,1
https://portal-bisp.com.fun/auth?redirect=https://bisp.com,1
http://165.30.167.99/facebook/unlock-card,1
https://f4c3b00k-portal.online/otp-validation,1
http://secure-login.pta.account-update.cf/reset-password?token=873271,1
https://pta-verify-security.gq/secure-gateway,1
http://20.146.226.24/bisp/verify-account,1
https://fbr-portal.surf/reset-password,1
https://portal-nayapay.com.info/auth?redirect=https://nayapay.com,1
https://3hs44s-portal.cf/login,1
https://portal-jazzcash.com.gq/auth?redirect=https://jazzcash.com,1
http://194.207.40.142/mcb/update-kyc,1
https://apple-verify-security.online/confirm-pin,1
https://nadra-verify-security.ml/auth-session,1
http://secure-login.netflix.account-update.rest/verify-account?token=404740,1
https://wh4ts4pp-portal.vip/secure-gateway,1
http://secure-login.fia.account-update.gq/auth-session?token=851592,1
https://bin4nc3-portal.tk/auth-session,1
https://portal-easypaisa.com.gq/auth?redirect=https://easypaisa.com,1
https://fia-verify-security.top/secure-gateway,1
https://nayapay-verify-security.xyz/verify-account,1
https://portal-google.com.link/auth?redirect=https://google.com,1
https://hbl-verify-security.top/auth-session,1
https://n4dr4-portal.ml/update-kyc,1
https://coinbase-verify-security.icu/secure-gateway,1
http://secure-login.fbr.account-update.zip/update-kyc?token=478280,1
https://j4zzc4sh-portal.zip/withdraw-funds,1
https://google-verify-security.fun/confirm-pin,1
http://secure-login.whatsapp.account-update.vip/auth-session?token=303985,1
https://j4zzc4sh-portal.icu/otp-validation,1
https://portal-whatsapp.com.xyz/auth?redirect=https://whatsapp.com,1
https://ubl-verify-security.loan/auth-session,1
https://g00gl3-portal.zip/dispute-resolution,1
https://portal-chase.com.club/auth?redirect=https://chase.com,1
https://portal-apple.com.ml/auth?redirect=https://apple.com,1
https://portal-metamask.com.fun/auth?redirect=https://metamask.com,1
http://46.204.159.232/microsoft/verify-account,1
http://170.111.222.113/binance/2fa-verification,1
https://apple-verify-security.ml/withdraw-funds,1
http://174.195.126.240/instagram/auth-session,1
https://instagram-verify-security.vip/update-kyc,1
https://bin4nc3-portal.club/claim-reward,1
http://secure-login.coinbase.account-update.cam/login?token=340085,1
http://167.153.47.166/fia/dispute-resolution,1
https://inst4gr4m-portal.support/otp-validation,1
https://portal-metamask.com.tk/auth?redirect=https://metamask.com,1
https://mcb-verify-security.cf/update-kyc,1
http://92.43.74.119/coinbase/unlock-card,1
http://142.101.216.109/nadra/login,1
https://g00gl3-portal.zip/2fa-verification,1
https://portal-ehsaas.com.gq/auth?redirect=https://ehsaas.com,1
https://f4c3b00k-portal.click/secure-gateway,1
http://173.213.10.39/mcb/verify-account,1
https://portal-whatsapp.com.gq/auth?redirect=https://whatsapp.com,1
https://mcb-verify-security.info/login,1
https://paypal-verify-security.gq/unlock-card,1
https://mcb-verify-security.cam/sync-wallet,1
https://portal-mcb.com.cf/auth?redirect=https://mcb.com,1
https://portal-metamask.com.zip/auth?redirect=https://metamask.com,1
http://secure-login.mcb.account-update.ml/secure-gateway?token=266286,1
http://secure-login.bankofamerica.account-update.xyz/claim-reward?token=782802,1
https://whatsapp-verify-security.cf/login,1
https://portal-meezanbank.com.online/auth?redirect=https://meezanbank.com,1
https://pta-verify-security.top/update-kyc,1
http://32.9.31.105/apple/withdraw-funds,1
http://95.45.4.55/whatsapp/otp-validation,1
https://portal-netflix.com.vip/auth?redirect=https://netflix.com,1
https://instagram-verify-security.work/otp-validation,1
http://112.75.134.127/meezanbank/withdraw-funds,1
http://137.231.108.254/meezanbank/withdraw-funds,1
https://c0inb4s3-portal.click/reset-password,1
https://portal-mcb.com.tk/auth?redirect=https://mcb.com,1
https://bankofamerica-verify-security.vip/verify-account,1
http://50.71.152.150/sadapay/claim-reward,1
https://pt4-portal.fun/verify-account,1
http://secure-login.hec.account-update.vip/secure-gateway?token=918359,1
https://portal-chase.com.gq/auth?redirect=https://chase.com,1
https://easypaisa-verify-security.link/claim-reward,1
https://portal-bankofamerica.com.click/auth?redirect=https://bankofamerica.com,1
http://secure-login.hbl.account-update.link/withdraw-funds?token=623411,1
http://secure-login.jazzcash.account-update.info/dispute-resolution?token=634525,1
http://secure-login.paypal.account-update.club/reset-password?token=442954,1
https://portal-telegram.com.loan/auth?redirect=https://telegram.com,1
http://143.116.33.246/instagram/auth-session,1
https://s4d4p4y-portal.fun/auth-session,1
http://secure-login.google.account-update.icu/dispute-resolution?token=568362,1
https://j4zzc4sh-portal.rest/otp-validation,1
https://portal-coinbase.com.live/auth?redirect=https://coinbase.com,1
http://123.153.251.30/nayapay/update-kyc,1
http://secure-login.paypal.account-update.info/confirm-pin?token=202613,1
http://37.176.247.40/netflix/secure-gateway,1
http://secure-login.metamask.account-update.ml/reset-password?token=293695,1
http://188.206.142.145/whatsapp/auth-session,1
http://secure-login.binance.account-update.surf/otp-validation?token=531317,1
http://secure-login.pta.account-update.top/secure-gateway?token=524949,1
https://portal-fbr.com.top/auth?redirect=https://fbr.com,1
https://binance-verify-security.link/unlock-card,1
https://pt4-portal.surf/otp-validation,1
https://portal-apple.com.support/auth?redirect=https://apple.com,1
https://apple-verify-security.live/unlock-card,1
https://portal-bisp.com.cf/auth?redirect=https://bisp.com,1
http://secure-login.paypal.account-update.info/portal/security?token=376233,1
https://portal-microsoft.com.xyz/auth?redirect=https://microsoft.com,1
https://pt4-portal.link/portal/security,1
http://secure-login.hec.account-update.top/dispute-resolution?token=583472,1
http://secure-login.jazzcash.account-update.tk/sync-wallet?token=828334,1
https://portal-jazzcash.com.live/auth?redirect=https://jazzcash.com,1
http://secure-login.telegram.account-update.work/reset-password?token=453993,1
http://174.171.69.22/sadapay/secure-gateway,1
http://secure-login.bankofamerica.account-update.icu/claim-reward?token=531526,1
http://165.27.26.87/fia/verify-account,1
http://secure-login.telegram.account-update.gq/2fa-verification?token=129360,1
http://167.53.4.45/nadra/secure-gateway,1
https://hec-verify-security.tk/dispute-resolution,1
https://portal-meezanbank.com.xyz/auth?redirect=https://meezanbank.com,1
http://79.195.235.166/google/update-kyc,1
https://m3t4m4sk-portal.click/login,1
https://instagram-verify-security.site/dispute-resolution,1
https://fbr-verify-security.online/claim-reward,1
https://binance-verify-security.link/auth-session,1
https://hbl-verify-security.ml/dispute-resolution,1
https://meezanbank-verify-security.support/withdraw-funds,1
https://whatsapp-verify-security.support/withdraw-funds,1
https://facebook-verify-security.click/verify-account,1
https://portal-sadapay.com.cf/auth?redirect=https://sadapay.com,1
https://bisp-verify-security.cam/otp-validation,1
https://h3c-portal.cf/update-kyc,1
https://fi4-portal.fun/confirm-pin,1
https://fi4-portal.gq/secure-gateway,1
https://portal-ubl.com.top/auth?redirect=https://ubl.com,1
https://w3llsf4rg0-portal.vip/withdraw-funds,1
https://ubl-verify-security.live/dispute-resolution,1
http://198.222.67.38/nayapay/reset-password,1
http://secure-login.pta.account-update.click/verify-account?token=286972,1
https://instagram-verify-security.vip/withdraw-funds,1
http://secure-login.chase.account-update.work/otp-validation?token=380814,1
https://pt4-portal.work/claim-reward,1
http://secure-login.apple.account-update.support/otp-validation?token=327976,1
https://n4dr4-portal.tk/dispute-resolution,1
https://portal-telegram.com.ml/auth?redirect=https://telegram.com,1
https://jazzcash-verify-security.gq/update-kyc,1
http://secure-login.hbl.account-update.work/unlock-card?token=218122,1
http://209.166.115.71/bisp/portal/security,1
http://90.3.87.45/fbr/unlock-card,1
https://meezanbank-verify-security.live/auth-session,1
https://netflix-verify-security.support/2fa-verification,1
https://bin4nc3-portal.club/sync-wallet,1
http://secure-login.fbr.account-update.site/login?token=340364,1
https://portal-instagram.com.top/auth?redirect=https://instagram.com,1
http://102.61.116.221/hbl/confirm-pin,1
http://103.96.125.177/fia/withdraw-funds,1
http://186.88.201.20/google/dispute-resolution,1
http://25.52.16.94/apple/update-kyc,1
http://secure-login.binance.account-update.link/portal/security?token=198890,1
http://secure-login.apple.account-update.info/login?token=238405,1
https://netflix-verify-security.site/dispute-resolution,1
https://pt4-portal.surf/withdraw-funds,1
http://secure-login.microsoft.account-update.fun/sync-wallet?token=908418,1
http://166.144.15.61/microsoft/reset-password,1
http://45.194.190.196/facebook/update-kyc,1
http://22.199.82.79/netflix/otp-validation,1
https://n4dr4-portal.support/dispute-resolution,1
https://nadra-verify-security.online/secure-gateway,1
http://30.218.158.147/fia/unlock-card,1
http://secure-login.bankofamerica.account-update.club/dispute-resolution?token=202876,1
http://secure-login.ubl.account-update.link/reset-password?token=388227,1
http://25.181.207.152/mcb/withdraw-funds,1
http://195.81.137.187/hec/update-kyc,1
http://66.205.137.96/hec/unlock-card,1
https://portal-bisp.com.club/auth?redirect=https://bisp.com,1
https://m33z4nb4nk-portal.live/sync-wallet,1
https://34syp4is4-portal.link/verify-account,1
https://j4zzc4sh-portal.support/secure-gateway,1
https://portal-mcb.com.site/auth?redirect=https://mcb.com,1
https://microsoft-verify-security.ml/dispute-resolution,1
http://secure-login.google.account-update.work/dispute-resolution?token=675397,1
https://coinbase-verify-security.gq/update-kyc,1
http://secure-login.hbl.account-update.tk/auth-session?token=105950,1
http://secure-login.whatsapp.account-update.info/secure-gateway?token=672302,1
http://secure-login.fia.account-update.live/unlock-card?token=205047,1
https://w3llsf4rg0-portal.top/secure-gateway,1
https://chase-verify-security.zip/auth-session,1
http://187.154.103.152/nayapay/dispute-resolution,1
https://fia-verify-security.info/reset-password,1
http://44.152.125.55/ehsaas/dispute-resolution,1
https://h3c-portal.loan/confirm-pin,1
https://inst4gr4m-portal.online/confirm-pin,1
http://171.170.195.134/nadra/auth-session,1
http://secure-login.hbl.account-update.info/login?token=474604,1
http://183.187.191.226/ubl/sync-wallet,1
https://portal-instagram.com.zip/auth?redirect=https://instagram.com,1
http://128.240.96.66/nadra/verify-account,1
https://bisp-verify-security.top/reset-password,1
https://portal-pta.com.loan/auth?redirect=https://pta.com,1
http://111.9.111.226/bankofamerica/reset-password,1
https://portal-jazzcash.com.click/auth?redirect=https://jazzcash.com,1
https://wellsfargo-verify-security.live/secure-gateway,1
http://secure-login.coinbase.account-update.support/reset-password?token=123680,1
http://secure-login.wellsfargo.account-update.gq/login?token=129233,1
http://secure-login.bisp.account-update.support/dispute-resolution?token=168679,1
http://secure-login.instagram.account-update.vip/portal/security?token=276849,1
http://114.9.39.88/netflix/claim-reward,1
https://easypaisa-verify-security.info/auth-session,1
https://metamask-verify-security.tk/auth-session,1
https://34syp4is4-portal.loan/claim-reward,1
https://portal-jazzcash.com.info/auth?redirect=https://jazzcash.com,1
https://pt4-portal.surf/verify-account,1
http://164.99.104.41/pta/confirm-pin,1
https://portal-hec.com.work/auth?redirect=https://hec.com,1
http://191.194.52.162/easypaisa/secure-gateway,1
https://portal-easypaisa.com.icu/auth?redirect=https://easypaisa.com,1
https://s4d4p4y-portal.gq/claim-reward,1
https://hec-verify-security.club/unlock-card,1
http://137.194.242.82/facebook/confirm-pin,1
http://115.127.74.117/apple/portal/security,1
https://portal-hbl.com.support/auth?redirect=https://hbl.com,1
https://inst4gr4m-portal.info/confirm-pin,1
https://portal-apple.com.vip/auth?redirect=https://apple.com,1
https://coinbase-verify-security.gq/sync-wallet,1
https://portal-nadra.com.gq/auth?redirect=https://nadra.com,1
https://portal-bisp.com.cf/auth?redirect=https://bisp.com,1
https://portal-wellsfargo.com.site/auth?redirect=https://wellsfargo.com,1
https://netflix-verify-security.top/verify-account,1
https://portal-pta.com.site/auth?redirect=https://pta.com,1
http://secure-login.bankofamerica.account-update.zip/login?token=747941,1
https://portal-wellsfargo.com.link/auth?redirect=https://wellsfargo.com,1
http://192.115.105.91/bankofamerica/reset-password,1
https://ubl-verify-security.icu/unlock-card,1
https://ehsaas-verify-security.surf/reset-password,1
https://binance-verify-security.top/portal/security,1
http://40.126.114.89/binance/verify-account,1
http://secure-login.instagram.account-update.support/reset-password?token=149446,1
http://secure-login.ubl.account-update.xyz/dispute-resolution?token=560664,1
http://139.14.12.16/paypal/auth-session,1
https://mcb-verify-security.work/portal/security,1
https://sadapay-verify-security.loan/dispute-resolution,1
https://coinbase-verify-security.site/portal/security,1
http://187.27.19.223/netflix/reset-password,1
https://4ppl3-portal.gq/claim-reward,1
https://portal-chase.com.support/auth?redirect=https://chase.com,1
http://35.196.53.207/bankofamerica/login,1
http://secure-login.hec.account-update.club/portal/security?token=778840,1
https://facebook-verify-security.zip/otp-validation,1
https://wh4ts4pp-portal.icu/2fa-verification,1
https://portal-fia.com.gq/auth?redirect=https://fia.com,1
https://instagram-verify-security.support/reset-password,1
https://easypaisa-verify-security.rest/update-kyc,1
http://secure-login.metamask.account-update.zip/otp-validation?token=710459,1
https://portal-whatsapp.com.fun/auth?redirect=https://whatsapp.com,1
http://99.165.94.162/hbl/dispute-resolution,1
http://secure-login.bankofamerica.account-update.ml/secure-gateway?token=859275,1
http://180.139.152.97/facebook/update-kyc,1
http://secure-login.chase.account-update.info/portal/security?token=123161,1
http://secure-login.metamask.account-update.xyz/2fa-verification?token=496108,1
https://portal-nadra.com.info/auth?redirect=https://nadra.com,1
https://4ppl3-portal.vip/verify-account,1
https://binance-verify-security.ml/login,1
http://secure-login.sadapay.account-update.rest/verify-account?token=639224,1
http://18.235.60.141/instagram/sync-wallet,1
https://bisp-portal.tk/claim-reward,1
https://portal-apple.com.online/auth?redirect=https://apple.com,1
https://bin4nc3-portal.surf/sync-wallet,1
http://80.139.114.25/bisp/update-kyc,1
https://portal-coinbase.com.site/auth?redirect=https://coinbase.com,1
https://mcb-verify-security.top/reset-password,1
https://binance-verify-security.click/verify-account,1
https://mcb-portal.ml/claim-reward,1
https://n3tflix-portal.zip/portal/security,1
http://secure-login.coinbase.account-update.link/secure-gateway?token=833250,1
https://portal-telegram.com.support/auth?redirect=https://telegram.com,1
http://secure-login.binance.account-update.club/reset-password?token=834908,1
http://secure-login.fbr.account-update.gq/otp-validation?token=407834,1
https://m3t4m4sk-portal.vip/claim-reward,1
http://secure-login.binance.account-update.xyz/withdraw-funds?token=472935,1
http://secure-login.nayapay.account-update.fun/portal/security?token=684443,1
http://94.215.177.101/meezanbank/unlock-card,1
https://ch4s3-portal.vip/claim-reward,1
https://apple-verify-security.club/portal/security,1
http://secure-login.fia.account-update.cam/unlock-card?token=543403,1
https://pt4-portal.zip/dispute-resolution,1
https://mcb-verify-security.fun/sync-wallet,1
http://secure-login.bankofamerica.account-update.work/confirm-pin?token=306559,1
https://3hs44s-portal.tk/2fa-verification,1
http://secure-login.sadapay.account-update.click/login?token=309255,1
https://w3llsf4rg0-portal.icu/otp-validation,1
https://portal-mcb.com.support/auth?redirect=https://mcb.com,1
http://145.49.46.150/ehsaas/update-kyc,1
https://inst4gr4m-portal.vip/otp-validation,1
http://secure-login.nayapay.account-update.ml/portal/security?token=262936,1
http://82.78.49.196/ubl/verify-account,1
https://fbr-verify-security.icu/withdraw-funds,1
https://portal-wellsfargo.com.zip/auth?redirect=https://wellsfargo.com,1
https://inst4gr4m-portal.zip/reset-password,1
https://hec-verify-security.loan/login,1
http://secure-login.fbr.account-update.icu/dispute-resolution?token=712387,1
https://portal-easypaisa.com.click/auth?redirect=https://easypaisa.com,1
http://secure-login.jazzcash.account-update.zip/sync-wallet?token=206399,1
https://wellsfargo-verify-security.fun/sync-wallet,1
http://secure-login.easypaisa.account-update.link/2fa-verification?token=710540,1
http://78.108.9.87/bisp/portal/security,1
http://secure-login.instagram.account-update.vip/update-kyc?token=813951,1
http://193.90.121.159/bisp/unlock-card,1
http://secure-login.nayapay.account-update.vip/login?token=829869,1
https://portal-nayapay.com.rest/auth?redirect=https://nayapay.com,1
http://104.192.199.254/google/otp-validation,1
http://secure-login.hec.account-update.site/confirm-pin?token=895850,1
https://metamask-verify-security.zip/auth-session,1
http://62.37.186.176/wellsfargo/secure-gateway,1
https://telegram-verify-security.cf/dispute-resolution,1
https://portal-chase.com.xyz/auth?redirect=https://chase.com,1
http://27.130.113.76/easypaisa/2fa-verification,1
http://29.184.254.102/nadra/claim-reward,1
https://portal-jazzcash.com.click/auth?redirect=https://jazzcash.com,1
http://131.196.21.171/chase/login,1
http://secure-login.mcb.account-update.online/claim-reward?token=335160,1
https://portal-paypal.com.info/auth?redirect=https://paypal.com,1
http://secure-login.ubl.account-update.xyz/sync-wallet?token=619928,1
http://secure-login.metamask.account-update.top/withdraw-funds?token=189521,1
https://microsoft-verify-security.fun/secure-gateway,1
https://pta-verify-security.work/2fa-verification,1
https://portal-apple.com.live/auth?redirect=https://apple.com,1
http://91.26.134.12/bisp/dispute-resolution,1
https://portal-telegram.com.rest/auth?redirect=https://telegram.com,1
http://103.205.119.221/ubl/verify-account,1
https://whatsapp-verify-security.fun/unlock-card,1
https://p4yp4l-portal.vip/reset-password,1
https://portal-easypaisa.com.surf/auth?redirect=https://easypaisa.com,1
https://ubl-verify-security.link/claim-reward,1
https://t3l3gr4m-portal.zip/confirm-pin,1
https://portal-whatsapp.com.online/auth?redirect=https://whatsapp.com,1
https://portal-fia.com.loan/auth?redirect=https://fia.com,1
https://portal-ubl.com.live/auth?redirect=https://ubl.com,1
https://pt4-portal.info/sync-wallet,1
https://instagram-verify-security.xyz/claim-reward,1
http://secure-login.instagram.account-update.site/portal/security?token=921980,1
https://4ppl3-portal.tk/reset-password,1
https://n3tflix-portal.ml/claim-reward,1
http://secure-login.fia.account-update.surf/login?token=379859,1
https://mcb-verify-security.work/unlock-card,1
https://inst4gr4m-portal.top/update-kyc,1
https://portal-ehsaas.com.cf/auth?redirect=https://ehsaas.com,1
https://portal-google.com.click/auth?redirect=https://google.com,1
http://secure-login.bisp.account-update.live/login?token=828159,1
https://wh4ts4pp-portal.vip/portal/security,1
https://portal-hec.com.ml/auth?redirect=https://hec.com,1
https://google-verify-security.support/dispute-resolution,1
http://136.194.12.155/jazzcash/confirm-pin,1
https://meezanbank-verify-security.info/unlock-card,1
https://fi4-portal.link/otp-validation,1
https://b4nk0f4m3ric4-portal.surf/unlock-card,1
https://bisp-portal.xyz/otp-validation,1
http://secure-login.facebook.account-update.ml/otp-validation?token=124963,1
https://portal-binance.com.info/auth?redirect=https://binance.com,1
https://j4zzc4sh-portal.surf/reset-password,1
http://124.187.70.198/apple/2fa-verification,1
http://60.5.91.99/wellsfargo/sync-wallet,1
http://145.93.244.130/nayapay/dispute-resolution,1
https://h3c-portal.click/auth-session,1
http://158.66.119.162/instagram/withdraw-funds,1
https://micr0s0ft-portal.club/confirm-pin,1
http://133.211.31.148/sadapay/confirm-pin,1
https://portal-meezanbank.com.cf/auth?redirect=https://meezanbank.com,1
https://hbl-portal.link/dispute-resolution,1
http://secure-login.nadra.account-update.cf/otp-validation?token=231134,1
http://secure-login.wellsfargo.account-update.gq/withdraw-funds?token=719535,1
https://portal-meezanbank.com.support/auth?redirect=https://meezanbank.com,1
https://portal-bankofamerica.com.info/auth?redirect=https://bankofamerica.com,1
http://secure-login.apple.account-update.fun/unlock-card?token=547579,1
http://44.3.218.200/fia/auth-session,1
https://portal-nayapay.com.work/auth?redirect=https://nayapay.com,1
https://coinbase-verify-security.rest/unlock-card,1
https://portal-netflix.com.click/auth?redirect=https://netflix.com,1
http://143.90.203.10/microsoft/otp-validation,1
http://124.131.98.54/fbr/otp-validation,1
https://google-verify-security.live/login,1
http://secure-login.instagram.account-update.icu/withdraw-funds?token=778749,1
http://181.231.108.75/nayapay/claim-reward,1
http://109.118.148.125/facebook/claim-reward,1
https://m3t4m4sk-portal.rest/update-kyc,1
http://secure-login.facebook.account-update.tk/verify-account?token=919250,1
https://fbr-verify-security.click/verify-account,1
http://103.185.154.227/fia/otp-validation,1
https://n3tflix-portal.live/withdraw-funds,1
https://n3tflix-portal.rest/login,1
https://bisp-portal.surf/auth-session,1
https://portal-fbr.com.online/auth?redirect=https://fbr.com,1
https://g00gl3-portal.icu/otp-validation,1
https://paypal-verify-security.support/reset-password,1
https://micr0s0ft-portal.link/portal/security,1
http://37.48.54.24/sadapay/portal/security,1
http://secure-login.paypal.account-update.ml/update-kyc?token=499851,1
https://3hs44s-portal.vip/login,1
http://118.135.203.103/whatsapp/sync-wallet,1
https://portal-coinbase.com.gq/auth?redirect=https://coinbase.com,1
http://95.165.96.127/mcb/dispute-resolution,1
https://pta-verify-security.gq/login,1
https://fia-verify-security.vip/login,1
https://portal-facebook.com.zip/auth?redirect=https://facebook.com,1
http://secure-login.ubl.account-update.icu/verify-account?token=846261,1
http://secure-login.hbl.account-update.online/unlock-card?token=820798,1
https://portal-google.com.rest/auth?redirect=https://google.com,1
https://portal-pta.com.live/auth?redirect=https://pta.com,1
https://portal-microsoft.com.gq/auth?redirect=https://microsoft.com,1
http://200.123.182.146/nadra/unlock-card,1
http://117.100.168.169/hec/dispute-resolution,1
https://sadapay-verify-security.info/secure-gateway,1
https://portal-coinbase.com.support/auth?redirect=https://coinbase.com,1
http://68.201.119.171/bankofamerica/confirm-pin,1
https://fia-verify-security.zip/claim-reward,1
https://hbl-portal.loan/claim-reward,1
https://g00gl3-portal.online/withdraw-funds,1
https://nadra-verify-security.link/update-kyc,1
http://secure-login.fia.account-update.top/reset-password?token=899694,1
https://n3tflix-portal.online/withdraw-funds,1
https://w3llsf4rg0-portal.icu/verify-account,1
http://secure-login.metamask.account-update.rest/login?token=713423,1
http://secure-login.coinbase.account-update.cf/dispute-resolution?token=713622,1
http://secure-login.apple.account-update.loan/confirm-pin?token=376744,1
https://sadapay-verify-security.site/sync-wallet,1
http://109.200.186.213/hec/sync-wallet,1
http://171.81.214.240/pta/secure-gateway,1
https://portal-meezanbank.com.zip/auth?redirect=https://meezanbank.com,1
https://portal-pta.com.cam/auth?redirect=https://pta.com,1
https://portal-binance.com.tk/auth?redirect=https://binance.com,1
http://secure-login.wellsfargo.account-update.support/confirm-pin?token=299748,1
https://paypal-verify-security.xyz/update-kyc,1
https://portal-facebook.com.online/auth?redirect=https://facebook.com,1
https://t3l3gr4m-portal.vip/sync-wallet,1
https://inst4gr4m-portal.top/unlock-card,1
http://secure-login.jazzcash.account-update.work/otp-validation?token=658709,1
https://portal-jazzcash.com.tk/auth?redirect=https://jazzcash.com,1
https://portal-netflix.com.cf/auth?redirect=https://netflix.com,1
http://secure-login.hbl.account-update.zip/dispute-resolution?token=179019,1
https://portal-mcb.com.link/auth?redirect=https://mcb.com,1
http://secure-login.metamask.account-update.tk/unlock-card?token=406492,1
http://secure-login.metamask.account-update.click/2fa-verification?token=873638,1
https://instagram-verify-security.online/login,1
https://sadapay-verify-security.support/update-kyc,1
http://secure-login.sadapay.account-update.tk/sync-wallet?token=972308,1
https://portal-meezanbank.com.ml/auth?redirect=https://meezanbank.com,1
https://n4dr4-portal.surf/portal/security,1
http://secure-login.nayapay.account-update.live/verify-account?token=532620,1
https://ch4s3-portal.icu/update-kyc,1
http://secure-login.fbr.account-update.online/confirm-pin?token=744924,1
https://fia-verify-security.link/otp-validation,1
http://20.207.86.253/meezanbank/portal/security,1
http://103.201.182.70/chase/auth-session,1
https://portal-ehsaas.com.zip/auth?redirect=https://ehsaas.com,1
https://fbr-verify-security.click/auth-session,1
https://portal-coinbase.com.support/auth?redirect=https://coinbase.com,1
https://34syp4is4-portal.rest/withdraw-funds,1
http://secure-login.ehsaas.account-update.info/unlock-card?token=949323,1
https://portal-coinbase.com.info/auth?redirect=https://coinbase.com,1
http://secure-login.hec.account-update.info/verify-account?token=382336,1
http://secure-login.coinbase.account-update.vip/sync-wallet?token=485723,1
https://m3t4m4sk-portal.ml/update-kyc,1
https://nadra-verify-security.rest/2fa-verification,1
http://secure-login.nayapay.account-update.zip/withdraw-funds?token=456231,1
http://150.114.146.95/sadapay/verify-account,1
http://secure-login.apple.account-update.fun/withdraw-funds?token=934223,1
https://portal-paypal.com.vip/auth?redirect=https://paypal.com,1
https://bankofamerica-verify-security.vip/withdraw-funds,1
http://secure-login.whatsapp.account-update.zip/claim-reward?token=599299,1
https://mcb-verify-security.click/dispute-resolution,1
https://4ppl3-portal.support/secure-gateway,1
http://secure-login.jazzcash.account-update.work/verify-account?token=517763,1
https://portal-bankofamerica.com.site/auth?redirect=https://bankofamerica.com,1
http://53.235.120.59/bisp/portal/security,1
http://secure-login.binance.account-update.rest/verify-account?token=539774,1
http://secure-login.netflix.account-update.info/portal/security?token=342998,1
http://112.81.63.107/microsoft/sync-wallet,1
https://sadapay-verify-security.surf/sync-wallet,1
