text,label,category
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-ehsaas.live/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-chase.surf/auth",1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-hbl.club/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-paypal.click/auth,1,SOCIAL_ENGINEERING
URGENT: Your Binance account has been suspended due to suspicious activity. Verify now: https://security-bankofamerica.gq/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Google profile from Moscow. If this was not you, confirm your credentials immediately: https://security-coinbase.cf/auth",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-bankofamerica.club/auth,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-wellsfargo.zip/auth",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-telegram.live/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Apple profile from Moscow. If this was not you, confirm your credentials immediately: https://security-mcb.info/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your HR Portal profile from Moscow. If this was not you, confirm your credentials immediately: https://security-binance.zip/auth",1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-nadra.gq/auth,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-bisp.loan/auth",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-instagram.gq/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your HR Portal profile from Moscow. If this was not you, confirm your credentials immediately: https://security-metamask.link/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Internal IT profile from Moscow. If this was not you, confirm your credentials immediately: https://security-netflix.vip/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-nayapay.vip/auth",1,SOCIAL_ENGINEERING
URGENT: Your Binance account has been suspended due to suspicious activity. Verify now: https://security-sadapay.info/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-coinbase.info/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Microsoft profile from Moscow. If this was not you, confirm your credentials immediately: https://security-meezanbank.click/auth",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-facebook.xyz/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-google.top/auth",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-jazzcash.link/auth",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-hbl.link/auth,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-ehsaas.tk/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-binance.club/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Microsoft profile from Moscow. If this was not you, confirm your credentials immediately: https://security-mcb.zip/auth",1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-nayapay.click/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-netflix.icu/auth",1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-apple.rest/auth,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-mcb.click/auth,1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-instagram.info/auth,1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-binance.surf/auth",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-hbl.surf/auth,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-binance.support/auth,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-hec.cam/auth,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-paypal.work/auth,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-wellsfargo.info/auth,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-metamask.club/auth,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
URGENT: Your HBL account has been suspended due to suspicious activity. Verify now: https://security-bisp.rest/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-ehsaas.support/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Internal IT profile from Moscow. If this was not you, confirm your credentials immediately: https://security-ubl.xyz/auth",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-wellsfargo.icu/auth,1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-nadra.tk/auth,1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-paypal.click/auth,1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-bisp.click/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-google.top/auth",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-facebook.info/auth,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-meezanbank.live/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-fia.gq/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
URGENT: Your Wells Fargo account has been suspended due to suspicious activity. Verify now: https://security-ubl.top/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-paypal.rest/auth",1,SOCIAL_ENGINEERING
URGENT: Your Binance account has been suspended due to suspicious activity. Verify now: https://security-ubl.ml/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Google profile from Moscow. If this was not you, confirm your credentials immediately: https://security-whatsapp.club/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-netflix.icu/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-binance.click/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-nayapay.ml/auth",1,SOCIAL_ENGINEERING
URGENT: Your Meezan account has been suspended due to suspicious activity. Verify now: https://security-jazzcash.icu/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
URGENT: Your Binance account has been suspended due to suspicious activity. Verify now: https://security-mcb.link/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-bankofamerica.live/auth,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-facebook.cam/auth,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-hbl.work/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Internal IT profile from Moscow. If this was not you, confirm your credentials immediately: https://security-bankofamerica.vip/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-pta.online/auth",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-hbl.cf/auth",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-telegram.top/auth,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-metamask.fun/auth",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-fia.top/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Internal IT profile from Moscow. If this was not you, confirm your credentials immediately: https://security-nadra.gq/auth",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-mcb.surf/auth,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-nadra.support/auth",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-sadapay.site/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Apple profile from Moscow. If this was not you, confirm your credentials immediately: https://security-telegram.online/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-apple.surf/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Microsoft profile from Moscow. If this was not you, confirm your credentials immediately: https://security-google.ml/auth",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-ubl.surf/auth,1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-hbl.online/auth,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-nayapay.surf/auth,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-microsoft.icu/auth",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-nayapay.work/auth,1,SOCIAL_ENGINEERING
URGENT: Your Wells Fargo account has been suspended due to suspicious activity. Verify now: https://security-ehsaas.click/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Apple profile from Moscow. If this was not you, confirm your credentials immediately: https://security-nadra.info/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Google profile from Moscow. If this was not you, confirm your credentials immediately: https://security-microsoft.online/auth",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-hec.cf/auth,1,SOCIAL_ENGINEERING
URGENT: Your HBL account has been suspended due to suspicious activity. Verify now: https://security-meezanbank.cam/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-paypal.loan/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-pta.support/auth",1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-bankofamerica.cam/auth,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-jazzcash.club/auth,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-hbl.online/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-chase.link/auth,1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-bankofamerica.vip/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
URGENT: Your Meezan account has been suspended due to suspicious activity. Verify now: https://security-metamask.surf/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Apple profile from Moscow. If this was not you, confirm your credentials immediately: https://security-mcb.gq/auth",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-metamask.live/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-easypaisa.work/auth,1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-ehsaas.link/auth,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-mcb.surf/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-binance.support/auth",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-fbr.xyz/auth",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-nayapay.icu/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
URGENT: Your Wells Fargo account has been suspended due to suspicious activity. Verify now: https://security-microsoft.work/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-fbr.xyz/auth",1,SOCIAL_ENGINEERING
HR Department Notice: Your monthly payroll bonus and stipend has been approved. Download the employee verification document: https://security-google.loan/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-fia.fun/auth",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-ehsaas.gq/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your HR Portal profile from Moscow. If this was not you, confirm your credentials immediately: https://security-easypaisa.fun/auth",1,SOCIAL_ENGINEERING
URGENT: Your Meezan account has been suspended due to suspicious activity. Verify now: https://security-fbr.zip/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-whatsapp.cf/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Internal IT profile from Moscow. If this was not you, confirm your credentials immediately: https://security-pta.gq/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
"Congratulations! You won the 2026 Global Tech Giveaway lottery of $50,000. Send your identity details and claim fee here: https://security-wellsfargo.icu/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-whatsapp.icu/auth",1,SOCIAL_ENGINEERING
Help me please! I lost my phone in an emergency accident and I am stranded at the hospital. Send money to my account immediately!,1,SOCIAL_ENGINEERING
URGENT: Your Bank of America account has been suspended due to suspicious activity. Verify now: https://security-google.gq/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-chase.online/auth,1,SOCIAL_ENGINEERING
URGENT: Your Wells Fargo account has been suspended due to suspicious activity. Verify now: https://security-facebook.tk/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-hec.link/auth,1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-wellsfargo.icu/auth,1,SOCIAL_ENGINEERING
URGENT: Your Chase account has been suspended due to suspicious activity. Verify now: https://security-nadra.cam/auth or face permanent deletion.,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Amazon profile from Moscow. If this was not you, confirm your credentials immediately: https://security-ehsaas.tk/auth",1,SOCIAL_ENGINEERING
"IT Support: System maintenance in progress. Do not verify with management, reply with your login password and 2FA code right now.",1,SOCIAL_ENGINEERING
Parcel Delivery Failed: Your shipment package has a pending customs clearance fee of $4.50. Pay immediately to release: https://security-bankofamerica.live/auth,1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your Google profile from Moscow. If this was not you, confirm your credentials immediately: https://security-hbl.site/auth",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Executive Wire Request: Transfer $12,500 to our contractor account right now before close of business. Keep this strictly confidential.",1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-whatsapp.xyz/auth",1,SOCIAL_ENGINEERING
Final Warning: Internal Revenue / FIA penalty of $500 issued against your CNIC. Pay fine within 2 hours to avoid arrest warrant: https://security-nadra.ml/auth,1,SOCIAL_ENGINEERING
"Crypto AirDrop: Free 5,000 USDT tokens allocated to your wallet. Connect your seed phrase to claim now: https://security-ehsaas.site/auth",1,SOCIAL_ENGINEERING
"Security Alert: A new device logged into your HR Portal profile from Moscow. If this was not you, confirm your credentials immediately: https://security-fbr.support/auth",1,SOCIAL_ENGINEERING
